Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
549,obj550-val550,550,0,475.0,1038.0,57.0,475.0,1038.0,57.0,475,1038,57,475,1038,57,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
550,obj551-val551,551,0,721.0,113.0,58.0,721.0,113.0,58.0,721,113,58,721,113,58,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
551,obj552-val552,552,0,793.0,115.0,58.5,793.0,115.0,58.5,793,115,58,793,115,59,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
552,obj553-val553,553,0,804.0,115.0,58.0,804.0,115.0,58.0,804,115,58,804,115,58,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
553,obj554-val554,554,0,635.0,122.0,58.0,635.0,122.0,58.0,635,122,58,635,122,58,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
554,obj555-val555,555,0,592.0,131.0,58.0,592.0,131.0,58.0,592,131,58,592,131,58,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
555,obj556-val556,556,0,649.7391304347826,269.82608695652175,59.69565217391305,649.7391304347826,269.82608695652175,59.69565217391305,648,268,58,651,272,61,80.0,0.575,46.0,46,94.0,94.0,59.42346666666666,0.2881273441095134,0.660483042955839,1.1404968343178876,1.0447956635393099,0.2881273441095134,0.660483042955839,0.9147079665777318,2.5681339122148414,1.1524880288561068,1.1447853849950573,46.65999232555746,0.9858552843096814,1.1495047014263016,2.574045237498378,1.8430993289793944,0.32858049562252895,
556,obj557-val557,557,0,709.5,737.0,58.0,709.5,737.0,58.0,709,737,58,710,737,58,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
557,obj558-val558,558,0,1151.0,768.75,58.0,1151.0,768.75,58.0,1150,768,58,1152,769,58,6.0,0.6666666666666666,4.0,4,18.0,18.0,12.0,0.310280755910103,0.6769944624659683,1.0471975511965976,1.0154912975632593,0.310280755910103,0.6769944624659683,0.6756035959798289,1.5811388300841898,1.632993161855452,NaN,NaN,NaN,0.25,1.0307764064044151,0.7653882032022077,0.3682044692810342,
558,obj559-val559,559,0,1080.297619047619,861.1071428571429,60.73809523809524,1080.297619047619,861.1071428571429,60.73809523809524,1078,858,58,1083,863,63,216.0,0.3888888888888889,84.0,84,150.0,150.0,94.87696666666668,0.23644882947978219,0.618366468551209,0.9343908385418157,0.9776337604006908,0.23644882947978219,0.618366468551209,0.9102155357365752,3.1407381544444397,1.047496622782476,1.3020782658396104,90.83253332171434,0.9247787871608227,1.328114787542427,3.2333210603595957,2.3727651939880694,0.4398248874982533,
559,obj560-val560,560,0,216.5,911.0,58.0,216.5,911.0,58.0,216,911,58,217,911,58,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
560,obj561-val561,561,0,590.9325842696629,921.370786516854,60.325842696629216,590.9325842696629,921.370786516854,60.325842696629216,588,919,58,594,924,62,210.0,0.4238095238095238,89.0,89,150.0,150.0,94.36240000000001,0.265435257696904,0.6426675846747985,1.0661920805055953,1.0215943541073442,0.265435257696904,0.6426675846747985,0.9266491837722631,3.278169098620552,1.2098708545798094,1.0804351479114191,93.30521349103803,0.9538588109928976,1.469119921679192,3.421823365112148,2.3812036853026406,0.41923864963045276,
561,obj562-val562,562,0,916.8571428571429,934.1428571428571,59.19047619047619,916.8571428571429,934.1428571428571,59.19047619047619,916,933,58,918,935,60,27.0,0.7777777777777778,21.0,21,50.0,50.0,29.52006666666667,0.39900739974713245,0.7361965586055319,1.9388265627236847,1.2469421926652564,0.39900739974713245,0.7361965586055319,0.9460970618422633,1.8230265268123997,1.0362056527891728,1.1745922193850136,20.122804985883022,1.0435920844401347,0.8343531175207148,1.6990059785630107,1.3235977860324797,0.258093505238727,
562,obj563-val563,563,0,774.0,1037.0,58.0,774.0,1037.0,58.0,774,1037,58,774,1037,58,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
563,obj564-val564,564,0,805.0,117.0,59.666666666666664,805.0,117.0,59.666666666666664,804,117,59,806,117,60,6.0,0.5,3.0,3,16.0,16.0,6.666666666666667,0.24850488763747386,0.6287024892366452,3.435331566700438,1.5088852738977692,0.24850488763747386,0.6287024892366452,0.3623518551866286,2.055554977164722,4.391067076224635,NaN,NaN,NaN,0.3333333333333357,1.2018504251546618,0.8630921039591527,0.4646949143883307,
564,obj565-val565,565,0,819.7777777777778,117.88888888888889,59.22222222222222,819.7777777777778,117.88888888888889,59.22222222222222,818,117,59,821,119,60,24.0,0.375,9.0,9,36.0,36.0,20.007566666666666,0.19634954084936207,0.5812239911382643,1.1438118046109846,1.045806952728215,0.19634954084936207,0.5812239911382643,0.6419513555822552,2.1110328419988464,1.2511784164212993,2.44924907460288,10.277846258860196,0.8756698410663025,0.3333333333333002,1.943650631615147,1.1713281614934732,0.45441075070233544,
565,obj566-val566,566,0,640.3333333333334,121.66666666666667,59.0,640.3333333333334,121.66666666666667,59.0,640,121,59,641,122,59,4.0,0.75,3.0,3,14.0,14.0,9.333333333333334,0.370946071342235,0.7185170346115792,1.2519429907800428,1.0777751956412636,0.370946071342235,0.7185170346115792,0.7247037103732568,1.2909944487358056,1.7320508075688772,NaN,NaN,NaN,0.47140452079105516,0.7453559924999511,0.6540388352636334,0.15816595593600863,
566,obj567-val567,567,0,643.0,121.0,59.0,643.0,121.0,59.0,643,121,59,643,121,59,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
567,obj568-val568,568,0,620.0,125.0,59.0,620.0,125.0,59.0,620,125,59,620,125,59,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
568,obj569-val569,569,0,517.0,154.0,59.0,517.0,154.0,59.0,517,154,59,517,154,59,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
569,obj570-val570,570,0,501.0,161.0,59.0,501.0,161.0,59.0,501,161,59,501,161,59,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
570,obj571-val571,571,0,427.0,198.0,59.0,427.0,198.0,59.0,427,198,59,427,198,59,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
571,obj572-val572,572,0,1352.504347826087,464.6695652173913,61.06086956521739,1352.504347826087,464.6695652173913,61.06086956521739,1349,461,59,1355,467,63,245.0,0.46938775510204084,115.0,115,178.0,178.0,113.30243333333333,0.26520887130747955,0.6424848251926417,1.0283248786354426,1.0093538587343214,0.26520887130747955,0.6424848251926417,0.9341179622890687,4.082054875248962,1.3882893820877034,1.1266279063093407,131.21533557079965,0.8764219479357246,1.5414131929434771,4.312000224458285,2.7058831576849265,0.6199183239040744,
572,obj573-val573,573,0,206.07692307692307,657.9230769230769,60.30769230769231,206.07692307692307,657.9230769230769,60.30769230769231,205,657,59,207,659,61,27.0,0.48148148148148145,13.0,13,40.0,40.0,23.604766666666666,0.2986476516318797,0.6684258079035409,1.453248698637363,1.13269586279852,0.2986476516318797,0.6684258079035409,0.8476967532619506,2.0416620198373128,1.4435113763635954,1.4208290593169384,12.040870482676452,1.0796561609647306,0.3263569759322532,1.6958005911575778,1.145257865037446,0.36106118004120175,
573,obj574-val574,574,0,993.0196078431372,848.7549019607843,62.431372549019606,993.0196078431372,848.7549019607843,62.431372549019606,990,845,59,996,852,66,448.0,0.45535714285714285,204.0,204,262.0,262.0,163.21173333333334,0.26170308026813316,0.6396412630616907,1.082576454249227,1.0268007857890944,0.26170308026813316,0.6396412630616907,0.9467796045705433,3.9897551804302074,1.1050646686922305,1.0371581379638422,210.04239566008303,0.9712324950346615,2.1988121990077074,4.555913049428851,3.2720157675783343,0.37330295413016246,
574,obj575-val575,575,0,726.0,927.0,59.5,726.0,927.0,59.5,726,927,59,726,927,60,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
575,obj576-val576,576,0,554.75,991.0625,59.96875,554.75,991.0625,59.96875,553,989,59,556,993,61,60.0,0.5333333333333333,32.0,32,72.0,72.0,46.5824,0.310280755910103,0.6769944624659683,1.14574177736358,1.0463948247199897,0.310280755910103,0.6769944624659683,0.9123824698204714,2.4496257708334235,1.2791328021030985,1.1124180764256808,33.82894899861065,0.9459353880995308,0.7532481745746219,2.3194574392516882,1.5782271421912246,0.4093711327072968,
576,obj577-val577,577,0,867.0,1074.3333333333333,59.333333333333336,867.0,1074.3333333333333,59.333333333333336,867,1074,59,867,1075,60,4.0,0.75,3.0,3,14.0,14.0,9.333333333333334,0.370946071342235,0.7185170346115792,1.2519429907800428,1.0777751956412636,0.370946071342235,0.7185170346115792,0.7247037103732568,1.2909944487358056,1.7320508075688772,NaN,NaN,NaN,0.4714045207909798,0.7453559924999987,0.654038835263624,0.1581659559360662,
577,obj578-val578,578,0,942.5953757225434,1098.699421965318,61.51445086705202,942.5953757225434,1098.699421965318,61.51445086705202,939,1095,59,946,1102,64,384.0,0.4505208333333333,173.0,173,246.0,246.0,157.8872333333333,0.22737319184111499,0.6103514311230058,0.8600100686280923,0.9509722525117078,0.22737319184111499,0.6103514311230058,0.92989043895908,4.290655068547736,1.2889459636577272,1.0699929220099493,186.1268677280596,0.9294735473266622,1.808361894687173,4.907667637879608,3.1037348248774084,0.5477453302902766,
578,obj579-val579,579,0,816.0,1121.5,59.5,816.0,1121.5,59.5,816,1121,59,816,1122,60,4.0,1.0,4.0,4,16.0,16.0,10.666666666666666,0.44178646691106466,0.7616186805684488,1.4910293258248433,1.1424277097586666,0.44178646691106466,0.7616186805684488,0.9008047946397719,1.118033988749895,1.0,NaN,NaN,NaN,0.7071067811865476,0.7071067811865476,0.7071067811865476,NaN,
579,obj580-val580,580,0,766.5,114.0,60.0,766.5,114.0,60.0,766,114,60,767,114,60,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
580,obj581-val581,581,0,739.25,115.25,61.25,739.25,115.25,61.25,738,115,60,740,116,62,18.0,0.4444444444444444,8.0,8,32.0,32.0,21.148566666666667,0.22089323345553233,0.6044972870350078,0.765225672268135,0.9146673508936446,0.22089323345553233,0.6044972870350078,0.6666666666666667,1.7919016799230518,1.6027255861216052,1.2115466630737146,7.744129948328081,1.0330405162851328,0.4330127018922193,1.299038105676658,0.9884150434467389,0.3126581006022508,
581,obj582-val582,582,0,787.0,115.0,60.0,787.0,115.0,60.0,787,115,60,787,115,60,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
582,obj583-val583,583,0,630.0,124.5,60.0,630.0,124.5,60.0,630,124,60,630,125,60,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
583,obj584-val584,584,0,594.5,131.0,60.0,594.5,131.0,60.0,594,131,60,595,131,60,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
584,obj585-val585,585,0,569.0,138.0,60.0,569.0,138.0,60.0,569,138,60,569,138,60,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
585,obj586-val586,586,0,511.75,157.75,60.25,511.75,157.75,60.25,511,157,60,512,158,61,8.0,0.5,4.0,4,18.0,18.0,11.5879,0.310280755910103,0.6769944624659683,1.1629422262114413,1.0516051718395147,0.310280755910103,0.6769944624659683,0.6756035959798289,1.118033988749895,1.0,1.9999999999999998,2.927005994834796,1.3665841501721163,0.4330127018922193,0.82915619758885,0.7301203236646923,0.1980717478483157,
586,obj587-val587,587,0,504.3333333333333,161.0,60.666666666666664,504.3333333333333,161.0,60.666666666666664,504,161,60,505,161,61,4.0,0.75,3.0,3,14.0,14.0,9.333333333333334,0.370946071342235,0.7185170346115792,1.2519429907800428,1.0777751956412636,0.370946071342235,0.7185170346115792,0.7247037103732568,1.2909944487358056,1.7320508075688772,NaN,NaN,NaN,0.47140452079101997,0.7453559924999479,0.6540388352636292,0.1581659559360353,
587,obj588-val588,588,0,487.0,169.0,60.0,487.0,169.0,60.0,487,169,60,487,169,60,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
588,obj589-val589,589,0,339.7719298245614,349.9122807017544,62.04385964912281,339.7719298245614,349.9122807017544,62.04385964912281,337,347,60,342,352,64,180.0,0.6333333333333333,114.0,114,170.0,170.0,106.42506666666667,0.29916811979196134,0.6688138818300419,1.2193553368825059,1.0683414888719818,0.29916811979196134,0.6688138818300419,0.9467073913397746,3.445080911690019,1.1578110541002626,1.084898643151438,117.7666489982228,0.968015995782646,1.9713436414129384,3.6237839046536675,2.6196884001082035,0.37388257875439707,
589,obj590-val590,590,0,806.6,691.9428571428572,61.42857142857143,806.6,691.9428571428572,61.42857142857143,805,691,60,808,693,63,48.0,0.7291666666666666,35.0,35,78.0,78.0,48.27943333333333,0.2919474283604534,0.6633891990081962,1.23112448854506,1.0717676806565224,0.2919474283604534,0.6633891990081962,0.9053451298726608,2.492319181410122,1.1859876360227266,1.2939867414618833,35.629474611804255,0.9823327562737704,1.1102490987271914,2.4793020742761853,1.6765733635883953,0.3486080856334452,
590,obj591-val591,591,0,750.5,116.0,61.0,750.5,116.0,61.0,750,116,61,751,116,61,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
591,obj592-val592,592,0,787.25,117.0,61.75,787.25,117.0,61.75,786,117,61,788,117,62,6.0,0.6666666666666666,4.0,4,18.0,18.0,12.0,0.310280755910103,0.6769944624659683,1.0471975511965976,1.0154912975632593,0.310280755910103,0.6769944624659683,0.6756035959798289,1.9364916731037085,2.449489742783178,NaN,NaN,NaN,0.3535533905932738,1.2747548783981961,0.8698844639533466,0.39715827134380377,
592,obj593-val593,593,0,500.0,164.0,61.0,500.0,164.0,61.0,500,164,61,500,164,61,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
593,obj594-val594,594,0,474.6666666666667,175.66666666666666,61.666666666666664,474.6666666666667,175.66666666666666,61.666666666666664,474,175,61,475,176,62,8.0,0.375,3.0,3,16.0,16.0,6.666666666666667,0.24850488763747386,0.6287024892366452,3.435331566700438,1.5088852738977692,0.24850488763747386,0.6287024892366452,0.3623518551866286,1.6213935719978798,1.9318516525781368,5.037784129536639E7,9.496571171830366E-8,3.1590349250463005E7,0.5773502691896216,0.9999999999999858,0.7979489500391179,0.2119344466980389,
594,obj595-val595,595,0,1259.0,667.5,61.0,1259.0,667.5,61.0,1259,667,61,1259,668,61,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
595,obj596-val596,596,0,366.0,718.4,61.53333333333333,366.0,718.4,61.53333333333333,365,717,61,367,720,62,24.0,0.625,15.0,15,42.0,42.0,25.392766666666667,0.34346858457614354,0.7003188694365448,1.5541925600966626,1.1583370345112076,0.34346858457614354,0.7003188694365448,0.8970824407582426,1.7988083524870044,1.1015406521624063,1.4853171123711288,13.527670961856032,1.1088383242241397,0.6146362971528457,1.666666666666689,1.154194861896149,0.31062685985890764,
596,obj597-val597,597,0,523.2,723.9142857142857,62.22857142857143,523.2,723.9142857142857,62.22857142857143,522,722,61,525,726,64,80.0,0.4375,35.0,35,80.0,80.0,49.56263333333333,0.2705942109830271,0.6468044854086629,1.137955667556224,1.0440191088934174,0.2705942109830271,0.6468044854086629,0.8916277794200447,2.2953649661245965,1.1782905621842659,1.0293860409248552,35.44547180569052,0.987432194212774,1.1146519544646059,2.1144787556660645,1.6705747325511338,0.2969289721153484,
597,obj598-val598,598,0,690.0,117.0,62.0,690.0,117.0,62.0,690,117,62,690,117,62,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
598,obj599-val599,599,0,710.0,117.0,62.0,710.0,117.0,62.0,710,117,62,710,117,62,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
599,obj600-val600,600,0,775.0,118.75757575757575,65.39393939393939,775.0,118.75757575757575,65.39393939393939,773,117,62,778,121,68,210.0,0.15714285714285714,33.0,33,102.0,102.0,64.99106666666667,0.11605924417393597,0.48778325909551684,0.4486619696111258,0.7655491633238449,0.11605924417393597,0.48778325909551684,0.7044819819408727,4.909624877963148,2.577078070542186,1.6409646925643442,45.48614520175423,0.7254956394662195,NaN,NaN,NaN,NaN,
600,obj601-val601,601,0,781.5,117.0,62.5,781.5,117.0,62.5,781,117,62,782,117,63,4.0,1.0,4.0,4,16.0,16.0,10.666666666666666,0.44178646691106466,0.7616186805684488,1.4910293258248433,1.1424277097586666,0.44178646691106466,0.7616186805684488,0.9008047946397719,1.118033988749895,1.0,NaN,NaN,NaN,0.7071067811865476,0.7071067811865476,0.7071067811865476,NaN,
601,obj602-val602,602,0,791.5,117.75,62.875,791.5,117.75,62.875,790,117,62,793,119,64,36.0,0.2222222222222222,8.0,8,38.0,38.0,17.333333333333332,0.1319111655101123,0.509050434457289,1.3899080834270732,1.1159944297037099,0.1319111655101123,0.509050434457289,0.41666666666666674,2.374078405948864,1.3475368358916937,3.5650434842924685,8.658200495526756,0.9239795271700147,0.57282196186948,1.8915932438026946,1.2511978582784415,0.5142305424495247,
602,obj603-val603,603,0,515.0,157.0,62.0,515.0,157.0,62.0,515,157,62,515,157,62,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
603,obj604-val604,604,0,382.57142857142856,411.1904761904762,63.19047619047619,382.57142857142856,411.1904761904762,63.19047619047619,381,410,62,384,413,64,48.0,0.4375,21.0,21,58.0,58.0,36.25933333333334,0.25562715244778156,0.6346522998895147,1.046240477761928,1.0151818379715902,0.25562715244778156,0.6346522998895147,0.8465078974378145,2.1849500433187106,1.3165364766740648,1.202508810440395,20.963271711123248,1.0017520303787917,0.6317380553057796,1.9071413709048188,1.3823432171141112,0.3364924114785469,
604,obj605-val605,605,0,659.8625954198474,430.0610687022901,65.18320610687023,659.8625954198474,430.0610687022901,65.18320610687023,657,427,62,663,433,68,343.0,0.3819241982507289,131.0,131,198.0,198.0,123.6158,0.25003418727335075,0.6299895302370138,1.027479139508594,1.009077070661404,0.25003418727335075,0.6299895302370138,0.9315034420941842,3.5869015518045595,1.098365412819453,1.164231358479213,137.63027219719325,0.951825480751113,1.890835226059226,3.7775540155841467,2.7723876459019023,0.42654170190311624,
605,obj606-val606,606,0,779.2025316455696,779.1518987341772,63.607594936708864,779.2025316455696,779.1518987341772,63.607594936708864,777,776,62,782,781,65,144.0,0.5486111111111112,79.0,79,132.0,132.0,86.08926666666667,0.3068914311146678,0.6745204045507174,1.1062659131345212,1.0342364593128142,0.3068914311146678,0.6745204045507174,0.9407696630707616,3.200710757331052,1.1602906533225708,1.2132700930848004,84.08853697884321,0.9394859613252221,1.2740240648188161,3.2940833958786526,2.266605096380268,0.45961198951263094,
606,obj607-val607,607,0,792.4942528735633,792.4252873563219,64.02298850574712,792.4942528735633,792.4252873563219,64.02298850574712,789,789,62,795,795,66,245.0,0.3551020408163265,87.0,87,156.0,156.0,95.5149,0.22548470257757874,0.6086569379898923,0.982375454479396,0.9940902956860839,0.22548470257757874,0.6086569379898923,0.905503751602785,3.3453330450086054,1.1219589590830583,1.3143769952114244,94.78350808169458,0.9178811985415657,1.174609168351334,3.832760301135638,2.4275247130596087,0.49091300459013504,
607,obj608-val608,608,0,743.0,906.0,62.0,743.0,906.0,62.0,743,906,62,743,906,62,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
608,obj609-val609,609,0,677.5,918.8571428571429,63.357142857142854,677.5,918.8571428571429,63.357142857142854,677,917,62,678,920,64,24.0,0.5833333333333334,14.0,14,40.0,40.0,24.03956666666667,0.3463605900582747,0.7022789380861375,1.5956165791876835,1.1685380183779397,0.3463605900582747,0.7022789380861375,0.8952681610810558,2.061361673809312,1.4949805660938655,1.288331916393984,12.742431841341986,1.0986913780914187,0.6308400618805514,1.9561519910899092,1.1571909176315178,0.3596258686989509,
609,obj610-val610,610,0,687.5,120.0,63.5,687.5,120.0,63.5,687,120,63,688,120,64,4.0,1.0,4.0,4,16.0,16.0,10.666666666666666,0.44178646691106466,0.7616186805684488,1.4910293258248433,1.1424277097586666,0.44178646691106466,0.7616186805684488,0.9008047946397719,1.118033988749895,1.0,NaN,NaN,NaN,0.7071067811865476,0.7071067811865476,0.7071067811865476,NaN,
610,obj611-val611,611,0,803.0769230769231,122.96153846153847,66.84615384615384,803.0769230769231,122.96153846153847,66.84615384615384,801,120,63,806,126,70,336.0,0.07738095238095238,26.0,26,108.0,108.0,71.17580000000001,0.06069149045000857,0.39298533119064033,0.21203228701634116,0.5963034644931776,0.06069149045000857,0.39298533119064033,0.4644785110613722,6.694739887811929,2.3855267381961704,4.338184864326603,50.91117022284072,0.5106934271240813,NaN,NaN,NaN,NaN,
611,obj612-val612,612,0,832.5,124.33333333333333,64.16666666666667,832.5,124.33333333333333,64.16666666666667,831,124,63,834,125,65,24.0,0.5,12.0,12,40.0,40.0,25.0334,0.25446900494077324,0.6336923952387825,1.03813862325142,1.0125545969039713,0.25446900494077324,0.6336923952387825,0.7891277282232103,2.3433334826161887,1.7439284794218268,1.5425709442329423,11.489163111417328,1.0444624977144792,0.6236095644623223,1.9293061504650397,1.2010149121795604,0.4289619078236974,
612,obj613-val613,613,0,837.0,124.0,63.333333333333336,837.0,124.0,63.333333333333336,836,124,63,838,124,64,6.0,0.5,3.0,3,16.0,16.0,6.666666666666667,0.24850488763747386,0.6287024892366452,3.435331566700438,1.5088852738977692,0.24850488763747386,0.6287024892366452,0.3623518551866286,2.055554977164722,4.391067076224635,NaN,NaN,NaN,0.3333333333333357,1.2018504251546618,0.8630921039591527,0.46469491438833094,
613,obj614-val614,614,0,845.0,126.0,63.0,845.0,126.0,63.0,845,126,63,845,126,63,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
614,obj615-val615,615,0,583.0,138.0,63.0,583.0,138.0,63.0,583,138,63,583,138,63,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
615,obj616-val616,616,0,1093.1666666666667,819.4166666666666,64.0,1093.1666666666667,819.4166666666666,64.0,1092,819,63,1094,820,65,18.0,0.6666666666666666,12.0,12,38.0,38.0,24.971366666666665,0.2968001223977527,0.667044592352224,1.045894623758586,1.0150699633100797,0.2968001223977527,0.667044592352224,0.8384482112371611,1.5811388300841898,1.0084832585061159,1.4826126007210223,10.980788536152007,1.0928176934190517,0.4487637339278683,1.3667682889046693,1.0677110020440723,0.28655507589004486,
